# Borosilicate glass initial structure (random packed)

1500 atoms
5 atom types

0.0 34.000000 xlo xhi
0.0 34.000000 ylo yhi
0.0 34.000000 zlo zhi

Masses

1 15.99900000
2 28.08500000
3 10.81000000
4 22.98976900
5 39.09830000

Atoms # charge

1 1 0.0 21.337939 21.905006 2.792495
2 1 0.0 30.855069 7.703987 28.882269
3 1 0.0 32.842122 13.114039 30.361884
4 2 0.0 6.442375 5.704674 30.767377
5 1 0.0 22.032448 17.126569 4.308215
6 3 0.0 28.674431 11.280300 23.473105
7 1 0.0 10.395809 21.218137 20.923975
8 1 0.0 3.825845 3.126600 22.768693
9 1 0.0 11.215100 7.850174 9.453024
10 1 0.0 11.505300 7.459546 2.359974
11 1 0.0 15.881869 33.194708 10.289516
12 1 0.0 22.991470 7.352908 1.485710
13 1 0.0 21.682538 3.638160 33.777743
14 3 0.0 30.513437 18.624657 5.944546
15 2 0.0 30.664289 7.548196 11.676754
16 1 0.0 3.079425 32.724938 27.106949
17 4 0.0 14.295600 10.705870 13.960317
18 4 0.0 16.337882 11.969500 10.769707
19 1 0.0 1.892933 8.674028 31.057129
20 1 0.0 13.561135 11.919422 19.383269
21 1 0.0 29.000558 5.077233 16.545204
22 1 0.0 4.378772 0.064349 18.905017
23 1 0.0 4.334162 12.455655 9.319732
24 1 0.0 29.756215 23.301649 31.592823
25 1 0.0 6.424646 2.876364 28.682467
26 2 0.0 6.470831 19.582011 22.610436
27 4 0.0 19.763966 26.429150 32.408600
28 1 0.0 13.016648 23.395730 23.573173
29 2 0.0 2.111059 14.634067 14.565583
30 1 0.0 4.063655 3.663813 5.704462
31 1 0.0 22.898054 4.733015 8.012714
32 1 0.0 11.826354 21.003332 22.561762
33 1 0.0 29.812195 11.362461 2.787948
34 1 0.0 26.865498 4.479645 22.241372
35 1 0.0 13.418310 30.025028 29.284221
36 3 0.0 10.401441 18.661417 18.190683
37 1 0.0 30.644605 7.402723 27.348186
38 2 0.0 31.301673 23.200654 28.051655
39 1 0.0 22.676115 7.853782 25.276643
40 1 0.0 25.309792 2.627359 16.432228
41 2 0.0 1.007624 11.880976 6.303318
42 1 0.0 31.107385 22.852226 22.957328
