# Hollow borosilicate optical fiber shell (ReaxFF-ready)

50000 atoms
5 atom types

-30.440128 30.440128 xlo xhi
-30.440128 30.440128 ylo yhi
0.000000 243.521028 zlo zhi

Masses

1 28.085000 # Si
2 10.810000 # B
3 15.999000 # O
4 22.989769 # Na
5 26.981538 # Al

Atoms # charge

1 3 0.000000 -5.698469 14.941254 48.276482
2 1 0.000000 -17.852092 -14.902344 124.678650
3 3 0.000000 1.008141 -16.315862 217.996099
4 3 0.000000 -2.977058 21.778892 233.587154
5 3 0.000000 8.930745 11.670118 122.671740
6 1 0.000000 -2.853495 -9.148576 142.389881
7 3 0.000000 -18.228354 -22.397491 154.268976
8 1 0.000000 23.444574 -10.727434 82.854928
9 1 0.000000 -16.712354 -8.109784 156.706124
10 3 0.000000 17.047892 8.343970 241.188286
11 3 0.000000 28.585908 0.334327 45.985172
12 1 0.000000 21.683208 17.868139 112.102417
13 3 0.000000 26.132380 8.066204 9.580568
14 3 0.000000 19.098556 -7.532233 80.258786
15 4 0.000000 5.580835 -27.972543 93.098150
16 1 0.000000 17.580146 6.117179 43.772436
17 5 0.000000 5.373449 -4.999433 226.256871
18 3 0.000000 -10.724564 1.867153 145.654255
19 3 0.000000 15.418269 -18.406471 147.740793
20 1 0.000000 12.874952 -11.802212 166.677789
21 3 0.000000 1.174653 -11.849388 98.224883
22 1 0.000000 -2.015595 -20.411955 230.120599
23 3 0.000000 13.989021 -6.238971 241.685658
24 1 0.000000 -17.000620 24.213944 224.224852
25 3 0.000000 1.180359 10.777295 220.319750
26 5 0.000000 -14.670001 19.523800 194.035880
27 5 0.000000 -22.302487 9.119401 211.777321
28 3 0.000000 7.901236 23.963468 17.961371
29 1 0.000000 17.218498 -8.330873 119.084213
30 4 0.000000 -12.856001 -12.950258 157.403954
31 3 0.000000 0.935728 -28.737050 52.556557
32 3 0.000000 -9.864217 5.738951 90.529547
33 1 0.000000 -1.477927 4.171544 168.219479
34 1 0.000000 12.800827 5.225519 203.377365
35 3 0.000000 20.805410 -16.671936 230.926114
36 3 0.000000 5.540548 11.304319 106.856379
37 3 0.000000 19.270993 -16.857083 96.578904
38 3 0.000000 -10.283054 17.910831 176.351488
39 2 0.000000 -7.848517 -12.338920 58.612805
40 3 0.000000 -6.967844 -7.333037 222.221751
41 3 0.000000 -6.414058 20.428692 223.315175
42 3 0.000000 4.867566 19.329187 112.282069
43 3 0.000000 -7.796163 17.081635 120.588310
44 2 0.000000 21.911877 19.178997 213.584123
45 3 0.000000 6.593657 -17.078784 234.448240
46 2 0.000000 0.936357 21.070286 138.739451
47 3 0.000000 28.602033 -6.723189 119.032676
48 3 0.000000 3.070222 25.799158 141.109136
49 1 0.000000 20.788911 20.488624 66.156191
50 3 0.000000 3.286445 -8.331652 140.111847
51 3 0.000000 -19.450885 15.751555 38.144321
52 4 0.000000 7.681090 1.041707 204.306707
53 1 0.000000 8.572461 1.691221 33.229167
54 1 0.000000 -26.843187 4.532863 203.567271
55 5 0.000000 14.391439 -22.847614 169.176006
56 3 0.000000 -29.146770 7.578099 55.944840
57 1 0.000000 10.034776 -3.984021 159.396919
58 2 0.000000 -4.109749 3.670699 53.247258
59 3 0.000000 -8.184537 -10.448110 142.282587
60 1 0.000000 -19.316130 6.431296 84.182478
61 3 0.000000 5.039856 -13.071959 4.802907
62 1 0.000000 -5.202658 28.305487 117.557331
63 3 0.000000 4.658255 6.691180 35.546483
64 1 0.000000 18.500593 0.339870 53.221720
65 5 0.000000 -16.476580 -3.075689 200.865569
66 3 0.000000 0.534846 12.998086 27.397568
67 3 0.000000 -5.065015 1.134633 168.228485
68 3 0.000000 17.314252 18.686444 144.212601
69 3 0.000000 18.166330 21.712470 57.696489
70 3 0.000000 4.263456 -12.926374 7.265032
71 3 0.000000 -2.599262 -2.714401 91.868856
72 3 0.000000 -0.547162 29.154872 214.723842
73 1 0.000000 -3.511760 9.761589 44.460376
74 3 0.000000 -9.524986 20.210525 148.794224
75 3 0.000000 -9.661754 -3.786572 125.746554
76 3 0.000000 9.792468 25.085196 227.208467
77 3 0.000000 3.293976 -17.469069 219.254759
78 4 0.000000 16.455228 -10.969043 7.979095
79 1 0.000000 -27.834689 9.727642 8.737162
80 3 0.000000 -22.644164 -19.478802 229.932960
81 3 0.000000 24.607736 5.971180 65.311192
82 3 0.000000 -1.352775 -26.466888 186.979041
83 1 0.000000 -11.842893 11.264594 38.400078
84 1 0.000000 8.530239 -12.983469 24.129308
85 5 0.000000 -5.670964 -4.483133 146.109093
86 2 0.000000 21.107747 -2.496002 212.680005
87 1 0.000000 -22.020976 -4.559306 208.439237
88 3 0.000000 -0.312343 21.439389 68.219775
89 3 0.000000 -4.483567 -4.341092 29.316281
90 3 0.000000 -0.611846 -28.772040 178.040106
91 1 0.000000 -20.128832 -12.435248 221.246879
92 1 0.000000 -2.488719 6.643529 174.163177
93 3 0.000000 7.861758 14.396048 177.201274
94 1 0.000000 15.012560 25.920616 186.771163
95 3 0.000000 7.668716 20.917533 85.269519
96 3 0.000000 24.215065 -1.204198 87.708699
97 1 0.000000 1.514594 -18.593600 109.472062
98 3 0.000000 14.434560 -15.801160 108.890982
99 3 0.000000 2.547083 22.708757 131.438199
100 3 0.000000 17.842552 3.620929 84.436545
101 4 0.000000 29.316779 -5.442481 146.854653
102 3 0.000000 -2.152851 -24.752717 148.649878
103 2 0.000000 -15.651596 -7.868503 167.615627
104 3 0.000000 10.636554 2.992690 135.154513
105 1 0.000000 -4.150523 -24.901035 95.863455
106 3 0.000000 -7.962093 14.363617 229.847298
107 3 0.000000 7.673494 -23.714669 44.855881
108 1 0.000000 19.435516 -4.748185 215.983305
109 3 0.000000 1.772309 14.952743 25.691968
110 3 0.000000 15.767104 -24.119598 177.113151
111 2 0.000000 -9.961638 19.925049 86.114387
112 3 0.000000 -18.315118 -12.491758 204.618723
113 3 0.000000 17.485403 -12.333615 120.591533
114 3 0.000000 -9.019370 28.715997 75.766283
115 1 0.000000 -0.687876 26.687077 116.399242
116 3 0.000000 27.195377 -4.337799 127.802169
117 1 0.000000 -10.660799 9.488810 4.230719
118 3 0.000000 -13.652951 -17.641139 242.256124
119 1 0.000000 2.981415 -23.881749 110.268830
120 1 0.000000 2.266073 -3.543557 173.200066
121 3 0.000000 -23.802330 -1.406047 176.880405
122 3 0.000000 0.467606 -24.974282 181.057864
123 3 0.000000 -17.260326 21.160843 199.027160
124 3 0.000000 29.146610 -7.153522 79.066659
125 3 0.000000 20.769965 16.189481 106.553320
126 3 0.000000 -1.096684 28.885454 15.037199
127 3 0.000000 -24.199577 -6.178072 63.954254
128 2 0.000000 -4.435580 10.454336 76.998456
129 3 0.000000 12.593476 -9.407960 111.879808
130 3 0.000000 4.324334 18.685616 114.111816
131 3 0.000000 2.035488 -11.017275 96.476056
132 3 0.000000 13.916150 8.008367 121.975309
133 3 0.000000 -7.287621 -19.541600 169.635574
134 1 0.000000 -7.037121 6.616432 66.211720
135 3 0.000000 6.648302 -28.216876 67.770021
136 3 0.000000 -7.970062 23.281488 216.793554
137 1 0.000000 -20.434008 3.816148 206.207291
138 3 0.000000 2.458883 -22.672098 45.363668
139 3 0.000000 -10.531307 7.474525 7.060661
140 3 0.000000 24.215118 -14.732625 80.657838
141 3 0.000000 -25.912026 12.564598 138.137048
142 3 0.000000 3.561604 -7.393825 57.863215
143 3 0.000000 -20.418668 16.933354 180.836793
144 3 0.000000 7.206863 17.474137 139.934505
145 3 0.000000 20.830383 18.227088 114.852993
146 1 0.000000 -9.335703 -13.571916 119.835078
147 3 0.000000 -11.816588 -19.390519 143.868500
148 3 0.000000 -4.961557 -8.226423 183.740858
149 3 0.000000 29.627841 6.365074 242.593011
150 3 0.000000 21.785010 -8.149341 210.541138
151 4 0.000000 18.971027 -2.692091 21.015805
152 1 0.000000 -9.329338 26.788226 0.245121
153 3 0.000000 -3.368811 -7.665301 164.633899
154 1 0.000000 -6.670353 -1.397973 196.210413
155 3 0.000000 22.528931 10.301337 102.495673
156 1 0.000000 10.921761 -18.017105 22.720350
157 3 0.000000 20.707637 -19.134137 13.804404
158 3 0.000000 13.052355 -13.828083 45.189724
159 3 0.000000 -9.824512 -11.104934 103.576967
160 3 0.000000 8.314583 -23.611101 57.599136
161 1 0.000000 27.408118 -11.355924 168.652356
162 3 0.000000 22.252251 11.615069 168.400592
163 3 0.000000 -25.367531 12.925666 123.217361
164 1 0.000000 -2.132490 7.307847 171.009422
165 1 0.000000 -14.293011 5.109380 89.575969
166 1 0.000000 -10.227568 28.256876 96.112099
167 3 0.000000 -16.777701 -2.726501 86.522953
168 2 0.000000 11.266500 -16.861776 101.820651
169 3 0.000000 -8.057246 12.280228 59.900990
170 1 0.000000 30.255767 -1.030552 210.257124
171 1 0.000000 -17.146354 12.788845 51.781652
172 3 0.000000 -13.059015 -13.844090 73.389873
173 3 0.000000 17.841670 -15.570958 89.054840
174 3 0.000000 6.838016 9.672200 24.640357
175 3 0.000000 -2.303632 1.376925 30.205889
176 1 0.000000 18.898391 -19.888328 77.171807
177 1 0.000000 20.958694 -19.946464 220.093097
178 1 0.000000 -24.334259 -10.843607 240.889401
179 1 0.000000 1.850190 9.026684 185.551350
180 3 0.000000 11.264367 -17.945706 92.700980
181 3 0.000000 -27.117319 1.189900 119.961837
182 5 0.000000 -9.805076 25.490355 34.577552
183 3 0.000000 -6.136998 -5.427058 232.788455
184 3 0.000000 -16.513197 -12.070079 29.537967
185 1 0.000000 15.474574 3.882546 88.167705
186 3 0.000000 26.870898 -13.600322 154.534200
187 3 0.000000 8.370788 -6.587236 149.114830
188 3 0.000000 -28.273491 -7.365558 189.655272
189 3 0.000000 -11.287157 12.442930 231.302690
190 3 0.000000 -10.594210 -23.555502 4.049000
191 3 0.000000 22.676953 -12.979388 103.929499
192 1 0.000000 -26.683350 12.004497 115.584885
193 3 0.000000 -19.464756 3.091673 226.063798
194 3 0.000000 14.506718 -2.451779 56.859653
195 3 0.000000 27.625863 2.508941 118.455659
196 1 0.000000 8.595615 3.463559 231.960595
197 3 0.000000 -6.471829 -1.667429 128.112638
198 1 0.000000 -18.248393 -4.722985 122.973597
199 3 0.000000 -11.350325 8.890662 78.800200
200 3 0.000000 28.781623 -1.099278 111.090314
201 3 0.000000 -22.813152 -16.244815 242.940984
202 3 0.000000 -5.012973 -6.023449 87.315845
203 3 0.000000 -5.000570 -28.472227 169.143102
204 1 0.000000 -14.739027 -1.191328 209.449887
205 3 0.000000 3.297545 17.016378 193.205411
206 1 0.000000 8.218918 21.223187 185.764501
207 3 0.000000 -9.126074 -14.501341 23.065701
208 3 0.000000 -8.654535 25.529856 165.004589
209 1 0.000000 -15.232193 -0.423681 170.504302
210 3 0.000000 26.639060 3.855189 166.615046
211 1 0.000000 -23.910997 12.922433 238.316098
212 1 0.000000 0.940323 -4.811974 74.471454
213 4 0.000000 -2.452837 -2.723011 115.198685
214 1 0.000000 -18.567168 -18.823984 108.039761
215 1 0.000000 25.620349 12.212656 7.440368
216 4 0.000000 2.022150 5.551855 124.199781
217 3 0.000000 -12.720644 5.074516 242.425932
218 2 0.000000 22.830761 -11.393638 138.481397
219 1 0.000000 -0.648772 3.250755 126.111475
220 3 0.000000 12.240975 -6.116040 179.273397
221 1 0.000000 21.159579 3.499552 76.131198
222 2 0.000000 -14.609108 13.391920 161.373400
223 2 0.000000 14.386215 22.707989 75.786992
224 3 0.000000 -2.259886 -28.412921 215.596496
225 1 0.000000 -6.872101 8.170673 139.284892
226 3 0.000000 10.740620 -6.958897 111.132824
227 2 0.000000 -2.310964 28.260740 113.120412
228 5 0.000000 16.211740 -15.281946 73.104576
229 5 0.000000 17.714227 3.933983 227.531071
230 3 0.000000 27.597900 -6.726974 4.034452
231 3 0.000000 -11.284158 -12.415043 40.394537
232 3 0.000000 23.002791 -19.355620 21.601921
233 4 0.000000 13.777459 -11.064791 120.941842
234 3 0.000000 22.030700 0.862737 230.132874
235 1 0.000000 0.963863 -26.898547 72.440359
236 3 0.000000 25.629306 -4.340932 240.540003
237 3 0.000000 -7.174890 18.908720 181.581846
238 1 0.000000 -7.978631 -3.475480 118.354875
239 1 0.000000 16.786215 2.796087 32.082144
240 3 0.000000 -2.496797 -17.431204 89.832212
241 3 0.000000 -9.551129 -21.717300 94.400978
242 3 0.000000 -14.124271 -26.183382 142.833630
